REG;COM;IND;value
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;17_18 Paperiteollisuus ja painaminen;0.7950385808944702
Uusimaa;85 Koulutus;17_18 Paperiteollisuus ja painaminen;0.040968213230371475
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;17_18 Paperiteollisuus ja painaminen;0.0011298804311081767
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;17_18 Paperiteollisuus ja painaminen;0.32530197501182556
Uusimaa;97_98 Kotitalouspalvelut;17_18 Paperiteollisuus ja painaminen;0.0
Uusimaa;SUM;17_18 Paperiteollisuus ja painaminen;423.53378490106945
Uusimaa;01 Maatalous ja metsästys;19_22 Kemianteollisuus;18.27021026611328
Uusimaa;02_03 Metsätalous ja kalatalous;19_22 Kemianteollisuus;0.00849244650453329
Uusimaa;05_09 Kaivostoiminta ja louhinta;19_22 Kemianteollisuus;371.4833984375
Uusimaa;10_12 Elintarviketeollisuus ym.;19_22 Kemianteollisuus;90.56659698486328
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;19_22 Kemianteollisuus;3.327249050140381
Uusimaa;16 Puuteollisuus;19_22 Kemianteollisuus;5.031014919281006
Uusimaa;17_18 Paperiteollisuus ja painaminen;19_22 Kemianteollisuus;26.170581817626953
Uusimaa;19_22 Kemianteollisuus;19_22 Kemianteollisuus;271.8835144042969
Uusimaa;23 Rakennusaineteollisuus;19_22 Kemianteollisuus;34.25359344482422
Uusimaa;24_25 Metallien jalostus ja metallituotteiden valmistus (pl. koneet ja laitteet);19_22 Kemianteollisuus;42.59539031982422
Uusimaa;26_27 Sähkö- ja elektroniikkateollisuus;19_22 Kemianteollisuus;4.448482513427734
Uusimaa;28 Muiden koneiden ja laitteiden valmistus;19_22 Kemianteollisuus;5.610793113708496
Uusimaa;29_30 Kulkuneuvojen valmistus;19_22 Kemianteollisuus;0.9768193364143372
Uusimaa;31_33 Huonekalujen valmistus: Muu teollinen valmistus: Koneiden ja laitteiden korjaus, huolto ja ase;19_22 Kemianteollisuus;9.820719718933105
Uusimaa;35_39 Energiahuolto: Vesi- ja jätehuolto;19_22 Kemianteollisuus;18.56363296508789
Uusimaa;41_43 Rakentaminen;19_22 Kemianteollisuus;3.8163769245147705
Uusimaa;45_47 Tukku- ja vähittäiskauppa, moottoriajoneuvojen ja moottoripyörien korjaus;19_22 Kemianteollisuus;4.193777084350586
Uusimaa;49_53 Kuljetus ja varastointi;19_22 Kemianteollisuus;20.54810333251953
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;19_22 Kemianteollisuus;0.15553487837314606
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;19_22 Kemianteollisuus;2.3192660808563232
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;19_22 Kemianteollisuus;0.6477103233337402
Uusimaa;681+68209+683 Muu kiinteistötoiminta;19_22 Kemianteollisuus;0.08420907706022263
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;19_22 Kemianteollisuus;9.968903214030433e-07
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;19_22 Kemianteollisuus;4.278663158416748
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;19_22 Kemianteollisuus;4.686601161956787
